Geneid	HISAT2 on data 12 and data 11: aligned reads (BAM)
NDUFS2	5749
FCER1G	60
APOA2	3
TOMM40L	1917
NR1I3	83
PCP4L1	2770
MPZ	51
SDHC	3208
C1orf192	1328
FCGR2A	41
HSPA6	6
FCGR3A	75
FCGR2C	8
HSPA7	18
FCGR3B	51
FCGR2B	17
RPL31P11	0
FCRLA	2
FCRLB	88
DUSP12	698
ATF6	2978
OLFML2B	468
NOS1AP	3631
MIR4654	0
MIR556	2
C1orf111	19
C1orf226	218
SH2D1B	158
UHMK1	11986
UAP1	1756
DDR2	151
HSD17B7	255
C1orf110	5
RGS4	59230
RGS5	13091
NUF2	45
PBX1	10847
LOC100505795	2
LMX1A	0
RXRG	348
LOC400794	0
LRRC52	0
MGST3	5123
ALDH9A1	2144
LOC440700	2
TMCO1	2228
UCK2	1862
MIR3658	0
FAM78B	310
MIR921	0
FMO9P	0
POGK	3507
TADA1	1314
ILDR2	2366
MAEL	234
GPA33	32
DUSP27	146
POU2F1	1886
CD247	67
CREG1	2360
RCSD1	555
MPZL1	1733
ADCY10	44
BRP44	5184
DCAF6	11799
GPR161	302
TIPRL	4060
SFT2D2	49
ANKRD36BP1	78
TBX19	24
MIR557	0
LOC100505918	0
XCL2	2
XCL1	2
DPT	26
MGC4473	0
ATP1B1	60981
NME7	724
BLZF1	948
C1orf114	622
SLC19A2	692
F5	97
SELP	2
SELL	72
SELE	4
METTL18	214
C1orf112	140
SCYL3	696
KIFAP3	14564
METTL11B	2
MIR3119-2	0
MIR3119-1	0
LOC284688	0
GORAB	417
PRRX1	695
C1orf129	0
FMO3	21
MIR1295A	0
FMO6P	2
FMO2	46
FMO1	0
FMO4	86
TOP1P1	40
PRRC2C	9038
MYOC	4
VAMP4	4411
METTL13	1962
DNM3	17782
DNM3OS	15
MIR214	0
MIR3120	0
MIR199A2	0
C1orf105	0
PIGC	612
C1orf9	1999
FASLG	0
TNFSF18	6
TNFSF4	99
LOC100506023	57
PRDX6	3716
SLC9A11	27
ANKRD45	355
LOC730159	0
KLHL20	837
CENPL	107
DARS2	556
LOC100506046	23
GAS5	1266
SNORD81	14
SNORD47	39
SNORD80	70
SNORD79	25
SNORD78	0
SNORD44	9
SNORD77	12
SNORD76	10
SNORD75	5
SNORD74	9
ZBTB37	122
SERPINC1	13
RC3H1	1955
RABGAP1L	7794
GPR52	131
CACYBP	8663
MRPS14	1533
TNN	25
KIAA0040	162
TNR	3702
RFWD2	1608
SCARNA3	0
PAPPA2	81
ASTN1	14400
MIR488	0
FAM5B	4992
SEC16B	945
LOC730102	444
LOC100302401	39
RASAL2	5851
C1orf49	0
C1orf220	77
MIR4424	0
RALGPS2	859
ANGPTL1	89
FAM20B	8922
TOR3A	754
ABL2	3149
SOAT1	752
AXDND1	4
NPHS2	0
TDRD5	107
FAM163A	384
TOR1AIP2	2563
TOR1AIP1	2431
CEP350	2962
QSOX1	2268
FLJ23867	641
LHX4	50
LOC100527964	138
ACBD6	1020
MIR3121	0
XPR1	4056
KIAA1614	402
STX6	4194
MR1	317
IER5	2252
GM140	7
CACNA1E	10788
ZNF648	6
GLUL	38933
TEDDM1	0
LINC00272	2
RGSL1	2
RNASEL	543
RGS16	204
LOC284648	4
RGS8	166
NPL	242
DHX9	7012
SHCBP1L	0
LAMC1	1290
LAMC2	31
NMNAT2	21278
DKFZP564C196	8
SMG7	6650
NCF2	70
ARPC5	4319
RGL1	6994
APOBEC4	0
GLT25D2	4138
TSEN15	1229
C1orf21	10904
EDEM3	3711
FAM129A	198
RNF2	1172
TRMT1L	1505
SWT1	364
IVNS1ABP	4531
LOC100288079	0
HMCN1	65
MIR548F1	0
PRG4	27
TPR	4904
C1orf27	895
OCLM	17
PDC	36
PTGS2	695
PLA2G4A	391
FAM5C	1556
LOC440704	0
RGS18	13
RGS21	2
RGS1	10
RGS13	2
RGS2	1256
UCHL5	4772
TROVE2	643
GLRX2	568
CDC73	1549
MIR1278	0
B3GALT2	4525
KCNT2	1386
MIR4735	0
CFH	541
CFHR3	3
CFHR1	0
CFHR4	5
CFHR2	0
CFHR5	7
F13B	0
ASPM	54
ZBTB41	2975
CRB1	453
DENND1B	722
C1orf53	35
LHX9	0
NEK7	1860
ATP6V1G3	0
PTPRC	191
LOC100131234	3
MIR181B1	0
MIR181A1	0
NR5A2	0
FAM58BP	0
C1orf98	6
ZNF281	1137
KIF14	15
DDX59	467
CAMSAP2	14818
GPR25	5
C1orf106	41
KIF21B	10842
CACNA1S	98
TMEM9	4405
IGFN1	64
PKP1	84
TNNT2	995
LAD1	0
TNNI1	6
PHLDA3	1342
CSRP1	10771
RPS10P7	36
NAV1	6706
MIR1231	0
IPO9	7113
SHISA4	3682
LMOD1	517
TIMM17A	4367
RNPEP	801
ELF3	13
GPR37L1	1953
ARL8A	5238
PTPN7	18
PTPRVP	21
LGR6	43
UBE2T	468
PPP1R12B	9126
SYT2	4279
KDM5B	2765
KDM5B-AS1	54
LOC641515	4
LOC148709	35
RABIF	1410
KLHL12	3151
ADIPOR1	3716
CYB5R1	1658
LOC401980	2
TMEM183A	951
TMEM183B	0
PPFIA4	8199
MYOG	6
ADORA1	5056
MYBPH	14
CHI3L1	363
CHIT1	50
LOC730227	17
BTG2	1154
FMOD	165
PRELP	1173
OPTC	2
ATP2B4	17379
SNORA77	3
LINC00260	44
LAX1	4
ZC3H11A	5678
ZBED6	392
SNRPE	940
LINC00303	0
SOX13	555
ETNK2	474
REN	5
KISS1	1
GOLT1A	48
PLEKHA6	7991
LOC127841	2
PPP1R15B	2313
PIK3C2B	2255
MDM4	1771
LRRN2	2133
NFASC	17701
CNTN2	13910
TMEM81	248
RBBP5	2020
DSTYK	5210
TMCC2	5997
NUAK2	28
KLHDC8A	316
LOC284576	2
LEMD1	4
MIR135B	0
CDK18	4878
LOC284578	438
MFSD4	14073
ELK4	1924
SLC45A3	474
NUCKS1	26090
RAB7L1	796
SLC41A1	2420
PM20D1	6
LOC284581	8
SLC26A9	52
FAM72A	20
AVPR1B	0
C1orf186	3
CTSE	0
SRGAP2	4275
IKBKE	93
RASSF5	1656
EIF2D	742
DYRK3	154
MAPKAPK2	790
IL10	2
IL19	0
IL20	0
IL24	0
FAIM3	27
PIGR	0
FCAMR	0
C1orf116	16
YOD1	1710
PFKFB2	2967
C4BPB	2
C4BPA	13
CD55	949
CR2	12
CR1	32
CR1L	5
CD46	4159
MIR29C	53
MIR29B2	24
LOC148696	45
CD34	1043
PLXNA2	9527
MIR205HG	0
MIR205	0
CAMK1G	4755
LAMB3	396
MIR4260	0
G0S2	56
HSD11B1	535
TRAF3IP3	45
C1orf74	184
IRF6	52
DIEXF	1450
SYT14	486
C1orf133	63
SERTAD4	587
HHAT	383
KCNH1	6738
RCOR3	2666
TRAF5	982
LINC00467	43
RD3	4
SLC30A1	789
NEK2	153
LPGAT1	10070
INTS7	847
DTL	28
MIR3122	0
PPP2R5A	2279
SNORA16B	2
TMEM206	921
NENF	988
ATF3	251
FAM71A	0
BATF3	161
NSL1	1627
TATDN3	1110
C1orf227	5
FLVCR1-AS1	57
FLVCR1	954
VASH2	94
ANGEL2	2265
RPS6KC1	3790
PROX1-AS1	59
LINC00538	0
PROX1	339
SMYD2	4033
PTPN14	1336
CENPF	215
KCNK2	557
KCTD3	2371
USH2A	40
ESRRG	1637
GPATCH2	428
SPATA17	16
RRP15	924
LOC728463	0
TGFB2	842
LOC643723	21
LYPLAL1	744
RNU5F-1	2
SLC30A10	403
EPRS	5989
BPNT1	802
IARS2	4678
MIR215	0
MIR194-1	2
RAB3GAP2	4879
MIR664	0
SNORA36B	0
AURKAPS1	7
MARK1	4056
C1orf115	12553
MARC2	854
MARC1	470
HLX	42
C1orf140	0
DUSP10	299
HHIPL2	13
TAF1A	178
MIA3	6030
AIDA	1064
BROX	1110
FAM177B	0
DISP1	161
TLR5	38
SUSD4	3575
C1orf65	0
CAPN8	3
CAPN2	3160
TP53BP2	1740
FBXO28	3823
DEGS1	2791
NVL	694
MIR320B2	1
CNIH4	444
WDR26	7634
MIR4742	0
CNIH3	1646
DNAH14	108
LBR	688
ENAH	4296
SRP9	7641
EPHX1	1565
TMEM63A	2808
LEFTY1	51
PYCR2	2190
LEFTY2	14
C1orf55	695
H3F3A	0
H3F3AP4	0
ACBD3	2263
MIXL1	2
LIN9	232
PARP1	8191
C1orf95	12127
ITPKB	3027
PSEN2	1095
ADCK3	1847
CDC42BPA	11633
ZNF678	309
ZNF847P	0
LOC100130093	71
JMJD4	275
SNAP47	3040
PRSS38	0
WNT9A	22
WNT3A	2
ARF1	17028
MIR3620	0
C1orf35	563
MRPL55	849
GUK1	12239
GJC2	711
IBA57	573
OBSCN	1951
TRIM11	1088
TRIM17	1041
HIST3H3	1
HIST3H2A	224
HIST3H2BB	30
MIR4666A	6
RNF187	13945
RHOU	3661
DUSP5P	127
RAB4A	2417
SPHAR	411
C1orf96	9099
ACTA1	115
NUP133	2960
ABCB10	965
TAF5L	1097
URB2	530
GALNT2	3986
PGBD5	8052
COG2	1133
AGT	3189
CAPN9	42
C1orf198	2486
TTC13	1086
ARV1	997
FAM89A	188
MIR1182	0
TRIM67	328
LOC149373	0
C1orf131	276
GNPAT	1951
EXOC8	1575
C1orf124	379
EGLN1	5105
SNRPD2P2	0
TSNAX-DISC1	2
TSNAX	2299
LOC100287814	3
DISC1	1
DISC2	0
SIPA1L2	5359
KIAA1383	406
NTPCR	1257
PCNXL2	6782
KIAA1804	602
KCNK1	6022
MIR4427	2
SLC35F3	1214
MIR4671	0
C1orf31	1250
TARBP1	3486
LOC100506795	30
IRF2BP2	3473
LINC00184	22
LOC100506810	1
TOMM20	28515
SNORA14B	20
RBM34	1256
ARID4B	3286
MIR4753	0
GGPS1	1619
TBCE	873
B3GALNT2	808
GNG4	2835
LYST	3183
MIR1537	0
NID1	405
GPR137B	858
ERO1LB	1211
EDARADD	17
LGALS8	2773
LGALS8-AS1	0
HEATR1	1065
ACTN2	5440
MTR	3127
RYR2	11053
LOC100130331	67
ZP4	0
LOC339535	22
CHRM3	1690
RPS7P5	2
FMN2	5669
GREM2	1227
RGS7	5332
MIR3123	0
FH	2613
KMO	175
OPN3	1191
CHML	4905
WDR64	81
EXO1	34
MAP1LC3C	20
PLD5	435
LOC731275	29
CEP170	6752
SDCCAG8	787
MIR4677	0
AKT3	14451
LOC339529	51
ZNF238	13208
C1orf100	3
ADSS	4007
C1orf101	78
PPPDE1	971
COX20	156
HNRNPU-AS1	1642
HNRNPU	15978
EFCAB2	486
KIF26B	491
SMYD3	923
LOC255654	1
TFB2M	445
CNST	6193
SCCPDH	2919
LOC149134	70
AHCTF1	2626
ZNF695	4
ZNF670-ZNF695	0
ZNF670	325
ZNF669	189
C1orf229	33
ZNF124	159
MIR3916	16
VN1R5	2
ZNF496	812
NLRP3	232
OR2B11	0
OR2W5	0
LOC148824	2
OR2C3	0
C1orf150	6
OR2G2	0
OR2G3	0
OR13G1	0
OR6F1	0
OR1C1	0
OR14A16	0
OR11L1	0
TRIM58	338
OR2W3	149
OR2T8	7
OR2L13	345
OR2L8	2
OR2AK2	2
OR2L1P	2
OR2L2	2
OR2L3	2
OR2M1P	3
OR2M5	0
OR2M2	0
OR2M3	1
OR2M4	15
OR2T33	0
OR2T12	0
OR2M7	0
OR14C36	0
OR2T4	0
OR2T6	3
OR2T1	2
OR2T2	0
OR2T3	0
OR2T5	0
OR2G6	0
OR2T29	0
OR2T34	0
OR2T10	2
OR2T11	0
OR2T35	0
OR2T27	0
OR14I1	232
LOC646627	14
SH3BP5L	3118
MIR3124	2
ZNF672	933
ZNF692	1475
PGBD2	222
TUBB8	16
ZMYND11	9880
DIP2C	4496
C10orf108	14
LARP4B	3606
GTPBP4	1632
IDI2	128
IDI2-AS1	136
IDI1	6361
WDR37	4684
LINC00200	0
ADARB2	2474
ADARB2-AS1	70
LOC282980	3
LOC399708	0
PFKP	14780
PITRM1	4804
LOC100507034	179
KLF6	2135
LOC100216001	0
LOC338588	0
AKR1E2	48
tAKR	0
AKR1C1	502
AKR1C2	269
AKR1C3	172
AKR1CL1	0
AKR1C4	2
UCN3	2
TUBAL3	4
NET1	2340
CALML5	0
CALML3	41
ASB13	1554
FAM208B	2844
GDI2	7093
ANKRD16	523
FBXO18	2405
IL15RA	58
IL2RA	8
RBM17	2978
PFKFB3	6042
MIR3155A	0
MIR3155B	0
LOC399715	10
PRKCQ	559
LOC439949	292
LOC100507127	6
SFMBT2	838
ITIH5	2041
ITIH2	215
KIN	648
ATP5C1	6171
TAF3	571
FLJ45983	0
GATA3	0
SFTA1P	23
LOC254312	4
CELF2	22418
LOC439950	5
USP6NL	1042
ECHDC3	36
C10orf47	43
LOC219731	26
UPF2	3971
DHTKD1	911
SEC61A2	3753
NUDT5	455
CDC123	2611
CAMK1D	4355
MIR4480	0
LOC283070	8871
CCDC3	2270
OPTN	14396
MCM10	2
UCMA	0
PHYH	1318
SEPHS1	1680
BEND7	145
PRPF18	809
FRMD4A	3088
MIR1265	0
FAM107B	2683
CDNF	50
HSPA14	772
SUV39H2	357
DCLRE1C	276
MEIG1	23
OLAH	7
ACBD7	2301
C10orf111	66
RPP38	454
NMT2	1894
LOC100192204	0
FAM171A1	9359
ITGA8	199
FAM188A	2375
PTER	6319
C1QL3	4932
RSU1	1401
CUBN	163
TRDMT1	243
VIM	4637
ST8SIA6	57
LOC100128098	0
PTPLA	194
STAM	2840
TMEM236	0
MRC1	16
MIR511-2	0
MIR511-1	0
SLC39A12	332
LOC100129213	3
CACNB2	5146
NSUN6	649
ARL5B	862
PLXDC2	360
MIR4675	0
NEBL	10850
C10orf113	0
LOC100128511	43
C10orf114	227
MIR1915	0
C10orf140	353
MLLT10	1674
DNAJC1	315
EBLN1	0
LOC100130992	494
COMMD3-BMI1	0
COMMD3	380
BMI1	193
SPAG6	313
LOC100499489	702
PIP4K2A	8417
ARMC3	36
MSRB2	802
PTF1A	10
C10orf67	19
OTUD1	765
KIAA1217	3963
PRINS	0
MIR603	0
ARHGAP21	25175
PRTFDC1	728
ENKUR	329
THNSL1	905
LOC100128811	37
GPR158	9945
MYO3A	40
GAD2	3293
APBB1IP	106
LINC00264	0
LOC731789	15
PDSS1	126
ABI1	5147
LINC00202	614
ANKRD26	1864
YME1L1	5651
MASTL	712
ACBD5	4092
LOC387646	133
PTCHD3	0
RAB18	7989
MKX	943
ARMC4	50
MPP7	1339
LOC220906	2139
WAC	13112
BAMBI	398
LOC100507605	2
LYZL1	0
LOC387647	771
SVIL	771
MIR604	1
MIR938	0
KIAA1462	5376
MTPAP	1042
LOC729668	7
MAP3K8	125
LYZL2	0
ZNF438	282
ZEB1-AS1	190
ZEB1	4621
ARHGAP12	2284
KIF5B	8550
EPC1	1021
CCDC7	55
C10orf68	70
ITGB1	2750
NRP1	1521
LOC100505583	0
PARD3	365
CUL2	3607
CREM	1111
CCNY	8206
GJD4	110
FZD8	282
MIR4683	0
ANKRD30A	0
MTRNR2L7	0
ZNF248	2941
ZNF25	7473
ZNF33A	3132
ZNF37A	1928
LOC100129055	3
HSD17B7P2	135
SEPT7L	29
LOC399744	132
ACTR3BP5	0
LOC441666	322
LOC84856	424
ZNF37BP	4271
ZNF33B	2203
BMS1	2278
RET	825
CSGALNACT2	1166
RASGEF1A	2938
FXYD4	11
HNRNPF	1584
ZNF487P	147
ZNF239	331
ZNF485	143
ZNF32-AS3	4
ZNF32	1150
HNRNPA3P1	3
C10orf136	6
LOC100506835	46
LOC283033	0
CXCL12	1201
TMEM72-AS1	95
TMEM72	4
RASSF4	2186
C10orf10	418
C10orf25	103
ZNF22	683
LOC100133308	6
LOC338579	0
MIR3156-1	0
OR13A1	3
ALOX5	43
MARCH8	586
ZFAND4	217
FAM21C	1420
AGAP4	267
PTPN20B	0
PTPN20A	0
BMS1P5	0
BMS1P1	0
FAM35B	8
SYT15	1510
GPRIN2	13
PPYR1	6
LOC643650	35
LOC728643	0
ANXA8	0
ANXA8L1	0
FAM25B	0
FAM25C	0
FAM25G	0
AGAP9	59
LOC642826	2
FAM35B2	9
ANTXRL	0
ANXA8L2	0
FAM21B	611
CTSL1P2	4
ZNF488	1197
RBP3	30
GDF2	0
GDF10	244
FRMPD2P1	133
LOC399753	100
FRMPD2	41
MAPK8	2010
ARHGAP22	619
WDFY4	60
LRRC18	0
MIR4294	0
VSTM4	1049
LOC100506733	0
FAM170B	0
C10orf128	41
C10orf71	1
DRGX	72
ERCC6	886
PGBD3	73
CHAT	2
SLC18A3	0
C10orf53	0
OGDHL	5875
PARG	982
AGAP8	68
LOC728407	24
AGAP7	17
MSMB	0
NCOA4	6791
TIMM23	1155
AGAP6	795
FLJ31813	59
FAM21A	147
ASAH2	1
SGMS1	1572
ASAH2B	93
A1CF	5
PRKG1	446
MIR605	0
CSTF2T	2668
LOC100506939	18
DKK1	68
MBL2	0
PCDH15	555
MTRNR2L5	0
ZWINT	164
MIR3924	0
IPMK	831
CISD1	2896
UBE2D1	1280
TFAM	874
BICC1	320
LOC728640	24
PHYHIPL	12822
FAM13C	1988
SLC16A9	379
M1	1
CCDC6	6729
C10orf40	0
ANK3	23450
CDK1	50
RHOBTB1	1423
TMEM26	69
C10orf107	119
ARID5B	3544
RTKN2	504
ZNF365	16924
ADO	3731
EGR2	413
NRBF2	1325
JMJD1C	5098
MIR1296	0
LOC84989	7
REEP3	1548
ANXA2P3	9
CTNNA3	276
LRRTM3	3594
DNAJC12	1093
SIRT1	1060
HERC4	2718
MYPN	4
ATOH7	236
PBLD	311
HNRNPH3	5240
RUFY2	4199
DNA2	210
SLC25A16	894
TET1	168
CCAR1	2844
SNORD98	10
STOX1	860
DDX50	1615
DDX21	1672
KIAA1279	4775
SRGN	634
VPS26A	2988
SUPV3L1	1356
HKDC1	18
HK1	17985
TACR2	122
TSPAN15	687
NEUROG3	2
C10orf35	1553
COL13A1	71
H2AFY2	668
AIFM2	514
TYSND1	589
SAR1A	5230
PPA1	6650
NPFFR1	5
LRRC20	2915
EIF4EBP2	4980
NODAL	58
KIAA1274	653
PRF1	42
ADAMTS14	102
C10orf27	0
SGPL1	1806
PCBD1	667
UNC5B	2464
LOC728978	8
SLC29A3	310
CDH23	276
C10orf105	31
C10orf54	607
PSAP	61945
CHST3	424
SPOCK2	30129
ASCC1	997
ANAPC16	1447
DDIT4	757
DNAJB12	2035
MIR1256	0
MICU1	4558
MCU	912
MIR4676	0
OIT3	0
PLA2G12B	0
P4HA1	632
NUDT13	134
ECD	1297
FAM149B1	1245
DNAJC9	1130
C10orf103	182
MRPS16	2559
TTC18	170
ANXA7	5071
MSS51	169
PPP3CB	24143
USP54	4234
MYOZ1	14
SYNPO2L	30
AGAP5	171
BMS1P4	119
SEC24C	4891
FUT11	544
CHCHD1	708
KIAA0913	3511
LOC100507331	28
NDST2	1770
CAMK2G	18298
C10orf55	0
PLAU	31
VCL	1841
AP3M1	1772
ADK	941
KAT6B	2581
DUPD1	1
DUSP13	4
SAMD8	6694
VDAC2	4954
COMTD1	134
ZNF503-AS1	2
ZNF503	621
ZNF503-AS2	100
C10orf11	16
KCNMA1	20828
DLG5	2756
LOC100128292	116
POLR3A	3825
RPS24	7654
LOC100132987	65
LOC283050	52
ZMIZ1	7673
PPIF	1723
ZCCHC24	3788
EIF5AL1	299
SFTPA2	19
SFTPA1	2
LOC650623	770
LOC642361	176
LOC100288974	7
MBL1P	11
SFTPD	108
LOC219347	215
FAM213A	814
PLAC9	139
ANXA11	4899
LOC439990	30
MAT1A	2
DYDC1	0
DYDC2	62
C10orf58	7950
TSPAN14	3498
SH2D4B	16
NRG3	2881
GHITM	21963
C10orf99	2
CDHR1	1726
LRIT2	45
LRIT1	0
RGR	45
LOC170425	0
FAM190B	10023
LOC100507470	24
GRID1	2973
MIR346	0
WAPAL	2418
OPN4	86
LDB3	1095
BMPR1A	866
MMRN2	646
SNCG	5791
C10orf116	296
AGAP11	134
FAM25A	0
GLUD1	10697
FAM35A	721
FAM22A	33
LOC728190	293
LOC439994	159
FAM22D	110
LOC728218	0
MIR4678	2
MINPP1	655
PAPSS2	446
ATAD1	4388
CFL1P1	45
KLLN	117
PTEN	7265
RNLS	180
LIPJ	21
LIPF	0
LIPK	0
LIPN	6
LIPM	0
ANKRD22	0
STAMBPL1	1579
ACTA2	1672
FAS	223
FAS-AS1	6
MIR4679-2	0
MIR4679-1	0
CH25H	31
LIPA	3099
IFIT2	756
IFIT3	1130
IFIT1B	0
IFIT1	2606
IFIT5	1592
SLC16A12	30
PANK1	1159
MIR107	0
FLJ37201	39
KIF20B	171
LOC643529	268
HTR7	119
RPP30	1319
ANKRD1	0
NUDT9P1	61
PCGF5	5987
LOC100188947	2
HECTD2	2469
PPP1R3C	952
TNKS2	5261
FGFBP3	218
BTAF1	2714
CPEB3	3524
MARCH5	1998
MARK2P9	4
IDE	1072
KIF11	96
HHEX	85
EXOC6	2161
CYP26C1	7
CYP26A1	178
MYOF	278
CEP55	5
O3FAR1	312
RBP4	1608
PDE6C	50
FRA10AC1	2637
LGI1	3170
SLC35G1	34
PIPSL	49
PLCE1	696
LOC100128054	8
NOC3L	494
TBC1D12	2059
HELLS	22
CYP2C18	6
CYP2C19	4
CYP2C9	0
CYP2C8	248
C10orf129	0
PDLIM1	159
SORBS1	12652
ALDH18A1	1414
TCTN3	916
ENTPD1	2814
LOC728558	19
C10orf131	12
CC2D2B	16
CCNJ	374
MIR3157	0
ZNF518A	1633
BLNK	74
DNTT	0
OPALIN	5357
TLL2	471
TM9SF3	10414
PIK3AP1	72
LCOR	1501
C10orf12	183
SLIT1	11809
LOC100505540	0
ARHGAP19-SLIT1	1
ARHGAP19	248
FRAT1	227
FRAT2	382
RRP12	2056
PGAM1	12181
EXOSC1	659
ZDHHC16	984
MMS19	3528
UBTD1	348
ANKRD2	113
HOGA1	62
C10orf62	1
MORN4	2200
PI4K2A	3236
AVPI1	797
MARVELD1	287
ZFYVE27	4223
SFRP5	77
GOLGA7B	5107
CRTAC1	2695
C10orf28	494
LOXL4	35
PYROXD2	141
MIR1287	0
HPS1	2307
MIR4685	0
HPSE2	311
CNNM1	4742
GOT1	16748
NKX2-3	0
SLC25A28	1553
ENTPD7	377
COX15	2294
CUTC	488
ABCC2	10
DNMBP	460
DNMBP-AS1	0
CPN1	0
ERLIN1	990
CHUK	1259
CWF19L1	872
SNORA12	2
BLOC1S2	3398
PKD2L1	203
SCD	33748
LINC00263	316
WNT8B	18
SEC31B	1755
NDUFB8	8421
HIF1AN	3485
PAX2	13
FAM178A	2976
SEMA4G	515
MIR608	0
MRPL43	1167
C10orf2	378
LZTS2	2119
PDZD7	1456
SFXN3	3793
KAZALD1	164
TLX1NB	0
TLX1	0
LBX1	0
FLJ41350	0
BTRC	7869
POLL	1117
DPCD	936
MIR3158-2	0
MIR3158-1	0
FBXW4	2270
FGF8	11
NPM3	406
MGEA5	19465
LOC100289509	82
KCNIP2	4703
C10orf76	1453
HPS6	712
LDB1	4180
PPRC1	1507
NOLC1	6356
ELOVL3	19
PITX3	2
GBF1	6849
NFKB2	137
PSD	21611
FBXL15	2054
CUEDC2	3101
MIR146B	0
LOC100505761	376
C10orf95	34
TMEM180	891
ACTR1A	10908
SUFU	803
TRIM8	4415
ARL3	4379
SFXN2	138
C10orf26	1826
CYP17A1	52
C10orf32-AS3MT	0
C10orf32	1175
AS3MT	1
CNNM2	1389
NT5C2	3420
LOC729020	25
INA	22317
PCGF6	382
TAF5	368
USMG5	2824
MIR1307	1
PDCD11	1644
CALHM2	404
CALHM1	348
CALHM3	5
NEURL	6454
SH3PXD2A	8161
LOC100505839	4
OBFC1	972
SLK	4868
COL17A1	35
MIR936	0
SFR1	130
WDR96	205
MIR609	0
GSTO1	2621
MIR4482-1	9
GSTO2	195
ITPRIP	112
CCDC147	68
SORCS3	2541
SORCS1	4559
XPNPEP1	1874
LOC100505933	51
ADD3	7777
MXI1	4175
SMNDC1	1037
DUSP5	416
SMC3	1912
RBM20	181
LOC282997	32
PDCD4	1681
MIR4680	0
BBIP1	782
SHOC2	5310
RPL13AP6	5
ADRA2A	951
GPAM	759
TECTB	0
GUCY2GP	0
ACSL5	316
ZDHHC6	1407
VTI1A	1275
MIR4295	0
LOC143188	12
TCF7L2	1176
HABP2	84
NRAP	53
CASP7	244
C10orf81	9
MIR4483	1
DCLRE1A	1043
NHLRC2	569
ADRB1	1093
C10orf118	2219
MIR2110	0
TDRD1	62
VWA2	73
AFAP1L2	2205
ABLIM1	11817
FAM160B1	2702
TRUB1	2610
ATRNL1	20931
GFRA1	1012
C10orf96	0
PNLIPRP3	2
PNLIP	0
PNLIPRP1	2
PNLIPRP2	0
C10orf82	43
HSPA12A	22816
ENO4	204
KIAA1598	9997
VAX1	98
MIR3663	1
KCNK18	5
SLC18A2	624
PDZD8	2136
EMX2OS	1458
EMX2	432
RAB11FIP2	5363
CASC2	368
FAM204A	2247
PRLHR	62
C10orf46	3608
NANOS1	382
EIF3A	9718
SNORA19	4
FAM45A	0
FAM45B	249
SFXN4	701
PRDX3	5290
GRK5	1239
MIR4681	0
RGS10	74
TIAL1	3405
BAG3	460
INPP5F	20488
MCMBP	1067
SEC23IP	1684
MIR4682	1
PPAPDC1A	101
LOC283089	36
WDR11	2711
FGFR2	3310
ATE1	1343
NSMCE4A	477
TACC2	2707
BTBD16	14
PLEKHA1	7323
MIR3941	0
ARMS2	2
HTRA1	5576
DMBT1	52
C10orf120	0
FLJ46361	6
CUZD1	0
FAM24B-CUZD1	0
FAM24B	48
LOC399815	52
FAM24A	0
C10orf88	1009
PSTK	368
IKZF5	718
ACADSB	3708
HMX3	0
HMX2	0
BUB3	2481
GPR26	4763
CPXM2	128
CHST15	3675
OAT	10414
NKX1-2	14
LHPP	2273
FAM53B	2950
METTL10	955
FAM175B	1414
ZRANB1	5594
CTBP2	1616
MIR4296	0
LOC100169752	0
C10orf122	0
LOC283038	23
FLJ37035	107
C10orf137	1149
MMP21	4
UROS	3066
MIR4484	0
BCCIP	1227
DHX32	707
FANK1	120
ADAM12	84
C10orf90	261
DOCK1	2290
FAM196A	203
NPS	0
FOXI2	0
CLRN3	4
PTPRE	3175
MKI67	12
MGMT	288
EBF3	47
MIR4297	5
LOC387723	103
CTAGE7P	57
GLRX3	1544
MIR378C	0
TCERG1L	1024
FLJ46300	406
PPP2R2D	2207
BNIP3	8219
JAKMIP3	1968
DPYSL4	3232
STK32C	3699
LRRC27	1247
PWWP2B	1267
C10orf91	0
INPP5A	3169
NKX6-2	707
TTC40	746
LOC399829	456
GPR123	4453
KNDC1	10753
UTF1	0
VENTX	2
MIR202	0
ADAM8	141
TUBGCP2	4276
ZNF511	322
CALY	4405
PRAP1	106
C10orf125	38
ECHS1	3958
MIR3944	0
PAOX	255
MTG1	714
SPRN	4404
LOC619207	641
CYP2E1	423
SYCE1	430
SPRNP1	133
FRG2B	2
DUX4L2	0
DUX4	0
DUX4L6	0
DUX4L3	0
DUX4L5	0
DUX4L7	0
DUX2	0
LOC100133161	26
LOC653486	0
SCGB1C1	1
ODF3	1
BET1L	1467
RIC8A	3682
SIRT3	2196
PSMD13	2782
NLRP6	0
ATHL1	223
IFITM5	0
IFITM2	191
IFITM1	527
IFITM3	1380
B4GALNT4	5573
PKP3	90
SIGIRR	224
ANO9	12
PTDSS2	1425
RNH1	2805
HRAS	2279
LRRC56	232
C11orf35	16
RASSF7	420
MIR210HG	82
MIR210	0
LOC143666	116
PHRF1	2407
IRF7	138
CDHR5	19
SCT	0
DRD4	37
DEAF1	6054
TMEM80	539
EPS8L2	337
TALDO1	2482
PDDC1	3546
NS3BP	127
CEND1	11952
SLC25A22	7761
PIDD	931
RPLP2	2847
SNORA52	14
PNPLA2	1598
EFCAB4A	92
CD151	1061
